batchnumber,orderdate,orderid,productcode,productname,quantity,productprice,productweight,pulldate,dummyfield
"1188","20080817","2369","C131-2","Nicaragua, Dark Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080817","2370","C137-5","Bolivia, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1188","20080817","2371","C124-1","Mexico Chiapas, Full City Roast","2","10.45","1","8/22/2008 6:54:43 AM","x"
"1188","20080817","2371","C129-1","Peru, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1188","20080817","2372","C117-1","El Salvador, Medium Roast","2","10.45","1","8/22/2008 6:54:43 AM","x"
"1188","20080817","2372","C150-1","Justice Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1188","20080817","2372","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1188","20080817","2373","C150-5","Justice Blend, Full City Roast","2","49.95","5","8/22/2008 6:54:43 AM","x"
"1188","20080817","2374","C136-5","Colombia, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1188","20080818","2375","C118-2","Ethiopia Yirgacheffe, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080818","2375","C116-2","Colombia, Medium Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1188","20080818","2376","C116-2","Colombia, Medium Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1190","20080818","2377","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2377","C150-1","Justice Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2378","C124-1","Mexico Chiapas, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2378","C116-5","Colombia, Medium Roast","1","47.45","5","8/22/2008 6:54:43 AM","x"
"1190","20080818","2380","C124-1","Mexico Chiapas, Full City Roast","2","10.45","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2380","C139-1","East Timor, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2380","C129-1","Peru, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2380","C118-1","Ethiopia Yirgacheffe, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2381","C127-5","Ethiopia Harrar, Full City Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1190","20080818","2381","C125-5","Ethiopia Sidamo, Full City Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1190","20080818","2381","C153-5","Mad Poet Blend, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1190","20080818","2381","C170-5","House Blend Decaf, Full City Roast","2","52.95","5","8/22/2008 6:54:43 AM","x"
"1190","20080818","2381","C171-5","House Blend Decaf, Dark Roast","1","52.95","5","8/22/2008 6:54:43 AM","x"
"1190","20080818","2381","C154-5","Mondo Kawan Blend, Full City Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1190","20080818","2382","C165-2","Half Caff Blend, Full City Roast","2","20.95","2","8/22/2008 6:54:43 AM","x"
"1190","20080818","2383","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2383","C122-1","Guatemala, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1190","20080818","2384","C160-2","Original Espresso Blend, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1190","20080819","2385","C118-1","Ethiopia Yirgacheffe, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1190","20080819","2385","C111-1","Nicaragua, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1191","20080819","2387","C179-2","Type A Espresso Blend, Dark Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1191","20080819","2388","C124-2","Mexico Chiapas, Full City Roast","1","19.95","2","8/22/2008 6:54:43 AM","x"
"1191","20080819","2388","C165-1","Half Caff Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1191","20080819","2389","C150-1","Justice Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1191","20080819","2389","C151-2","Benevolent Blend, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1191","20080819","2389","C127-1","Ethiopia Harrar, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1191","20080820","2391","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1191","20080820","2392","C170-2","House Blend Decaf, Full City Roast","2","20.95","2","8/22/2008 6:54:43 AM","x"
"1191","20080820","2392","C171-2","House Blend Decaf, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1191","20080820","2393","C123-1","Sumatra, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1191","20080820","2393","C162-1","Easygoing Espresso Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1192","20080820","2394","C156-2","Georgia Organics Special Blend, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1192","20080820","2395","C170-2","House Blend Decaf, Full City Roast","3","20.95","2","8/22/2008 6:54:43 AM","x"
"1192","20080820","2395","C165-2","Half Caff Blend, Full City Roast","2","20.95","2","8/22/2008 6:54:43 AM","x"
"1192","20080820","2396","C118-1","Ethiopia Yirgacheffe, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1192","20080820","2396","C129-1","Peru, Full City Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1192","20080820","2397","C118-1","Ethiopia Yirgacheffe, Medium Roast","4","10.95","1","8/22/2008 6:54:43 AM","x"
"1192","20080820","2398","C160-1","Original Espresso Blend, Medium Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1192","20080820","2399","C125-1","Ethiopia Sidamo, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1192","20080820","2399","C118-1","Ethiopia Yirgacheffe, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1192","20080820","2399","C151-1","Benevolent Blend, Medium Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1192","20080820","2400","C137-2","Bolivia, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1192","20080820","2400","C171-2","House Blend Decaf, Dark Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1192","20080820","2401","C136-2","Colombia, Dark Roast","2","20.95","2","8/22/2008 6:54:43 AM","x"
"1192","20080821","2402","C156-2","Georgia Organics Special Blend, Medium Roast","1","20.95","2","8/22/2008 6:54:43 AM","x"
"1192","20080821","2402","C117-1","El Salvador, Medium Roast","1","10.45","1","8/22/2008 6:54:43 AM","x"
"1193","20080821","2404","C150-1","Justice Blend, Full City Roast","2","10.95","1","8/22/2008 6:54:43 AM","x"
"1193","20080821","2405","C157-1","Georgia River Network Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1193","20080821","2405","C150-1","Justice Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1193","20080821","2405","C159-1","Maty's Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1193","20080821","2405","C154-1","Mondo Kawan Blend, Full City Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1193","20080821","2405","C152-1","Critical Mass Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1193","20080821","2405","C153-1","Mad Poet Blend, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
"1193","20080821","2406","C137-5","Bolivia, Dark Roast","1","49.95","5","8/22/2008 6:54:43 AM","x"
"1193","20080821","2407","C136-1","Colombia, Dark Roast","1","10.95","1","8/22/2008 6:54:43 AM","x"
